万得代码,名称,日期,时间,开盘价,最高价,最低价,收盘价,交易量,交易额,配对项,利率
000001.SZ,平安银行,20130725,150100000,5716095,5850385,5663546,5727772,68987419,681137680,26371,0
000001.SZ,平安银行,20130726,150100000,5669385,5698578,5575966,5628514,46505056,448749600,18343,0
000001.SZ,平安银行,20130729,150100000,5529256,5558449,5465030,5494224,49813033,469746120,18586,0
000001.SZ,平安银行,20130730,150100000,5546772,5797836,5523417,5651869,67454102,655829200,25684,0
000001.SZ,平安银行,20130731,150100000,5727772,5832869,5575966,5599320,45446880,442922480,18124,0
000001.SZ,平安银行,20130801,150200000,5686901,5791998,5610998,5791998,76275024,748544160,23549,0
000001.SZ,平安银行,20130802,150100000,5850385,5897094,5716095,5733611,57741738,571091000,19588,0
000001.SZ,平安银行,20130805,150100000,5733611,5803675,5704417,5803675,53143066,524425080,16170,0
000001.SZ,平安银行,20130806,150100000,5762804,5838707,5710256,5791998,59617992,588829760,19298,0
000001.SZ,平安银行,20130807,150000000,5768643,5908772,5751127,5797836,74376400,743841200,24378,0
000001.SZ,平安银行,20130808,150200000,5756965,5867901,5739449,5774482,54585924,542967000,18882,0
000001.SZ,平安银行,20130809,150100000,5821191,5850385,5692740,5751127,49763448,491213360,16699,0
000001.SZ,平安银行,20130812,150100000,5768643,6101449,5751127,6031385,134836323,1373703680,42215,0
000001.SZ,平安银行,20130813,150100000,6019707,6165675,5984675,6130643,120349664,1252254400,34939,0
000001.SZ,平安银行,20130814,150100000,6136482,6323320,6060578,6089772,116474457,1237080480,35908,0
000001.SZ,平安银行,20130815,150100000,6083933,6142320,5943804,5955482,58675655,605654320,21730,0
000001.SZ,平安银行,20130816,150100000,5943804,6551030,5844546,6177352,253143445,2723081600,72345,0
000001.SZ,平安银行,20130819,150100000,5967159,6393385,5967159,6299965,158560398,1677377440,40756,0
000001.SZ,平安银行,20130820,150100000,6253256,6568546,6183191,6422578,153186709,1676956480,45760,0
000001.SZ,平安银行,20130821,150100000,6405062,6480965,6276610,6370030,62680482,682275360,22203,0
000001.SZ,平安银行,20130822,150100000,6340836,6568546,6311643,6393385,79080656,874059840,25227,0
000001.SZ,平安银行,20130823,150100000,6393385,6463449,6095611,6200707,104396124,1116168160,38502,0
000001.SZ,平安银行,20130826,150100000,6206546,6393385,6130643,6364191,74327448,803066320,25882,0
000001.SZ,平安银行,20130827,150100000,6358352,6434256,6282449,6352514,58688427,638179760,19562,0
000001.SZ,平安银行,20130828,150200000,6270772,6329159,6148159,6206546,68220316,728468800,23999,0
000001.SZ,平安银行,20130829,150100000,6305804,6358352,6189030,6212385,55125304,590423920,17328,0
000001.SZ,平安银行,20130830,150200000,6153998,6334998,6142320,6194869,52029079,555845000,21027,0
000001.SZ,平安银行,20130902,150100000,6270772,6323320,6206546,6276610,50023178,537024120,16422,0
000001.SZ,平安银行,20130903,150100000,6299965,6539352,6259094,6539352,115757165,1276796960,37740,0
000001.SZ,平安银行,20130904,150100000,6515998,6656127,6451772,6469288,89262009,1001844640,27400,0
000001.SZ,平安银行,20130905,150100000,6469288,6498481,6410901,6440094,34323007,379657120,13945,0
000001.SZ,平安银行,20130909,150200000,6586062,7082352,6586062,7082352,220449384,2639382240,66092,0
000001.SZ,平安银行,20130910,150100000,7251675,7385965,7000610,7263352,208529430,2574801440,64821,0
000001.SZ,平安银行,20130911,150100000,7239997,7677900,7123223,7409320,170823000,2186676000,59045,0
000001.SZ,平安银行,20130912,150100000,7310062,8092449,7239997,7864739,183054040,2418432480,75699,0
000001.SZ,平安银行,20130913,150100000,7724610,7999029,7607836,7712933,119131992,1587326720,50701,0
000001.SZ,平安银行,20130916,150100000,7718771,7963997,7397642,7707094,143436615,1874388800,57028,0
000001.SZ,平安银行,20130917,150100000,7677900,7806352,7444352,7467707,94002603,1224996880,37856,0
000001.SZ,平安银行,20130918,150000000,7444352,7584481,7304223,7467707,61700281,786897840,26211,0
000001.SZ,平安银行,20130923,150100000,7473546,7572804,7368449,7520255,72379517,928672800,27739,0
000001.SZ,平安银行,20130924,150100000,7508578,7514417,6988933,7164094,145618921,1786488320,60986,0
000001.SZ,平安银行,20130925,150100000,7111546,7269191,6994772,7023965,77993068,949782720,35551,0
000001.SZ,平安银行,20130926,150200000,6983094,6983094,6714514,6807933,86071180,1002417040,39288,0
000001.SZ,平安银行,20130927,150100000,6790417,7012288,6772901,6948062,68751989,810756880,28657,0
000001.SZ,平安银行,20130930,150100000,6948062,7029804,6901352,6936384,37360168,445333360,15418,0
000001.SZ,平安银行,20131008,150100000,6936384,7204965,6720352,7129062,73757471,888899040,30967,0
000001.SZ,平安银行,20131009,150100000,7076513,7444352,7018126,7327578,84408432,1054297760,32776,0
000001.SZ,平安银行,20131010,150200000,7356771,7444352,7123223,7169933,77626822,967348720,26700,0
000001.SZ,平安银行,20131011,150100000,7245836,7461868,7216642,7409320,92298675,1165262000,35574,0
000001.SZ,平安银行,20131014,150100000,7356771,7409320,7280868,7292546,55293904,693548160,20705,0
000001.SZ,平安银行,20131015,150100000,7292546,7298384,7082352,7129062,48446347,594407000,25973,0
000001.SZ,平安银行,20131016,150100000,7094030,7099868,6965578,7012288,45239616,544119360,21450,0
000001.SZ,平安银行,20131017,150000000,7082352,7146578,7006449,7006449,31361587,378747320,13989,0
000001.SZ,平安银行,20131018,150100000,7012288,7263352,6983094,7123223,51565253,631501200,22142,0
000001.SZ,平安银行,20131021,150100000,7129062,7228320,7018126,7199126,60301258,736781280,24112,0
000001.SZ,平安银行,20131022,150200000,7169933,7169933,7012288,7035643,51490012,623986680,21513,0
000001.SZ,平安银行,20131023,150100000,7105707,7683739,7099868,7345094,154335727,1957187840,60040,0
000001.SZ,平安银行,20131024,150100000,7362610,7677900,7239997,7590320,147778442,1909977920,60776,0
000001.SZ,平安银行,20131025,150200000,7549449,8057416,7508578,7841384,144110740,1935859200,64277,0
000001.SZ,平安银行,20131028,150100000,7823868,7835546,7572804,7666223,87876298,1154607520,33936,0
000001.SZ,平安银行,20131029,150100000,7677900,8407739,7677900,8244255,214154014,2981260800,78725,0
000001.SZ,平安银行,20131030,150100000,8174191,8460287,8063255,8407739,132582234,1871874560,54564,0
000001.SZ,平安银行,20131031,150100000,8320158,8361029,8028223,8115803,111296872,1558479680,41642,0
000001.SZ,平安银行,20131101,150100000,8104126,8238416,7969836,8098287,84492161,1175747360,30772,0
000001.SZ,平安银行,20131104,150100000,8162513,8226739,7864739,7917287,73966847,1013876800,33225,0
000001.SZ,平安银行,20131105,150100000,7765481,7993191,7566965,7975674,98703535,1305185600,43735,0
000001.SZ,平安银行,20131106,150200000,7829707,7870578,7625352,7677900,71528944,951290000,32739,0
000001.SZ,平安银行,20131107,150100000,7712933,7858900,7648707,7747965,68650390,913998400,26288,0
000001.SZ,平安银行,20131108,150100000,7648707,7905610,7637029,7782997,72008185,958253520,27112,0
000001.SZ,平安银行,20131111,150100000,7782997,7905610,7648707,7823868,61585088,823194160,23584,0
000001.SZ,平安银行,20131112,150100000,7829707,8232578,7829707,8203384,108732646,1510757440,45353,0
000001.SZ,平安银行,20131113,150100000,8098287,8133320,7747965,7782997,82642150,1127155600,38548,0
000001.SZ,平安银行,20131114,150100000,7736287,7800513,7572804,7672062,96441257,1262294160,40269,0
000001.SZ,平安银行,20131115,150200000,7695417,8039900,7625352,7800513,96702975,1306569760,40726,0
000001.SZ,平安银行,20131118,150200000,7870578,8255932,7736287,8226739,128156183,1761157760,53216,0
000001.SZ,平安银行,20131119,150200000,8197545,8244255,8039900,8069094,83538392,1161254240,36954,0
000001.SZ,平安银行,20131120,150200000,8174191,8290965,8028223,8168352,70523848,984763600,30637,0
000001.SZ,平安银行,20131121,150200000,8098287,8150836,7870578,8139158,94467419,1289349360,43950,0
000001.SZ,平安银行,20131122,150200000,8104126,8115803,7981513,7981513,53878412,741591600,24011,0
000001.SZ,平安银行,20131125,150200000,7823868,8051578,7800513,7882255,53232867,722870960,27446,0
000001.SZ,平安银行,20131126,150100000,7882255,7958158,7823868,7864739,39201960,528774480,18227,0
000001.SZ,平安银行,20131127,150100000,7829707,8069094,7806352,7923126,57665667,783820160,28666,0
000001.SZ,平安银行,20131128,150200000,7923126,8051578,7905610,7952320,61904047,845915760,27991,0
000001.SZ,平安银行,20131129,150200000,8057416,8109965,7917287,7940642,62016341,850388560,27623,0
000001.SZ,平安银行,20131202,150100000,7963997,8209223,7911449,8028223,122233192,1682918400,50074,0
000001.SZ,平安银行,20131203,150100000,7987352,8069094,7765481,7905610,80243605,1081622720,40637,0
000001.SZ,平安银行,20131204,150100000,7882255,8086610,7800513,7940642,89180491,1217121600,41535,0
000001.SZ,平安银行,20131205,150100000,7928965,7952320,7806352,7841384,60748011,818132160,32826,0
000001.SZ,平安银行,20131206,150200000,7864739,7870578,7730449,7759642,48110321,640155440,25951,0
000001.SZ,平安银行,20131209,150100000,7765481,7818029,7695417,7701255,41804455,553192440,21601,0
000001.SZ,平安银行,20131210,150200000,7765481,7788836,7707094,7759642,32403351,429632560,18415,0
000001.SZ,平安银行,20131211,150100000,7707094,7730449,7403481,7496900,92520405,1192542480,50453,0
000001.SZ,平安银行,20131212,150100000,7420997,7514417,7391804,7426836,39806210,507708720,22239,0
000001.SZ,平安银行,20131213,150100000,7403481,7409320,7269191,7327578,43034386,540933920,24971,0
000001.SZ,平安银行,20131216,150100000,7298384,7491062,7298384,7444352,55566784,704816720,26368,0
000001.SZ,平安银行,20131217,150100000,7467707,7520255,7368449,7426836,36768042,470046200,23236,0
000001.SZ,平安银行,20131218,150100000,7415159,7502739,7385965,7450191,23274046,296740180,13143,0
000001.SZ,平安银行,20131219,150100000,7461868,7502739,7298384,7298384,35620149,450676320,17985,0
000001.SZ,平安银行,20131220,150100000,7304223,7345094,6953901,6953901,68133392,826323840,34228,0
000001.SZ,平安银行,20131223,150100000,6959739,7111546,6889675,6977255,41215329,495535280,19198,0
000001.SZ,平安银行,20131224,150100000,7006449,7076513,6772901,6831288,51936463,617009200,24178,0
000001.SZ,平安银行,20131225,150100000,6831288,6883836,6732030,6842965,50589941,589596320,21125,0
000001.SZ,平安银行,20131226,150100000,6831288,6831288,6673643,6685320,40230092,463847200,19404,0
000001.SZ,平安银行,20131227,150200000,6691159,6942223,6673643,6860481,63066168,733105840,25280,0
000001.SZ,平安银行,20131230,150200000,6883836,6918868,6831288,6854643,43574488,512282800,20203,0
000001.SZ,平安银行,20131231,150200000,6848804,7234159,6802094,7152417,82686418,1002632400,37756,0
000001.SZ,平安银行,20140102,150200000,7076513,7181610,7035643,7140739,48991089,596223760,21528,0
000001.SZ,平安银行,20140103,150100000,7094030,7099868,6877997,6965578,55111484,656631320,25770,0
000001.SZ,平安银行,20140106,150100000,6942223,7006449,6714514,6813772,58211823,679280400,24660,0
000001.SZ,平安银行,20140107,150200000,6732030,6866320,6720352,6790417,33840749,393977600,16294,0
000001.SZ,平安银行,20140108,150200000,6796255,6977255,6732030,6866320,45776816,538436200,20021,0
000001.SZ,平安银行,20140109,150200000,6825449,7000610,6802094,6901352,48551836,576870560,21063,0
000001.SZ,平安银行,20140110,150000000,6877997,6977255,6807933,6901352,38119765,450487720,16146,0
000001.SZ,平安银行,20140113,150100000,6889675,6953901,6708675,6772901,47887517,559375200,18074,0
000001.SZ,平安银行,20140114,150100000,6755385,6877997,6685320,6842965,36242708,420715240,14825,0
000001.SZ,平安银行,20140115,150100000,6831288,6854643,6749546,6813772,29798810,346733000,13405,0
000001.SZ,平安银行,20140116,150100000,6807933,6889675,6761223,6825449,29959340,350027760,14618,0
000001.SZ,平安银行,20140117,150200000,6784578,6796255,6685320,6702836,42351387,487423200,17360,0
000001.SZ,平安银行,20140120,150200000,6702836,6702836,6568546,6597739,30721993,349154120,13013,0
000001.SZ,平安银行,20140121,150200000,6609417,6749546,6609417,6632772,26579498,303578620,14923,0
000001.SZ,平安银行,20140122,150200000,6632772,6924707,6626933,6883836,61908449,723523200,28596,0
000001.SZ,平安银行,20140123,150200000,6872159,6883836,6802094,6831288,37553549,439497040,13913,0
000001.SZ,平安银行,20140124,150200000,6796255,6895514,6755385,6807933,48528331,567516080,19035,0
000001.SZ,平安银行,20140127,150200000,6749546,6790417,6626933,6650288,44299725,508343000,24569,0
000001.SZ,平安银行,20140128,150100000,6685320,6767062,6638610,6714514,38968302,446213160,21051,0
000001.SZ,平安银行,20140129,150100000,6737868,6796255,6714514,6749546,31210441,361575360,14237,0
000001.SZ,平安银行,20140130,150100000,6743707,6743707,6644449,6656127,29141306,332618220,12365,0
000001.SZ,平安银行,20140207,150200000,6609417,6644449,6480965,6644449,41875743,470138360,23811,0
000001.SZ,平安银行,20140210,150200000,6644449,6767062,6626933,6755385,58122625,670008680,25968,0
000001.SZ,平安银行,20140211,150200000,6732030,7199126,6673643,7006449,131046538,1569553120,50341,0
000001.SZ,平安银行,20140212,150200000,6930546,7123223,6918868,6971417,69462197,831733280,27756,0
000001.SZ,平安银行,20140213,150200000,6907191,7298384,6889675,7134901,121819274,1480576800,51113,0
000001.SZ,平安银行,20140214,150200000,7070675,7117384,6983094,7053159,58233934,701905680,25490,0
000001.SZ,平安银行,20140217,150300000,7064836,7105707,6930546,6988933,60892188,727601280,27593,0
000001.SZ,平安银行,20140218,150200000,6953901,6965578,6784578,6807933,59606163,700246080,31482,0
000001.SZ,平安银行,20140219,150200000,6778739,7082352,6778739,7006449,98817485,1177763520,39845,0
000001.SZ,平安银行,20140220,150200000,6965578,7152417,6860481,6866320,76632414,919006400,33367,0
000001.SZ,平安银行,20140221,150200000,6901352,6913030,6761223,6772901,47999662,559681240,21361,0
000001.SZ,平安银行,20140224,150200000,6685320,6702836,6504320,6515998,66782028,750803520,35011,0
000001.SZ,平安银行,20140225,150200000,6521836,6626933,6422578,6434256,54838742,611611800,27765,0
000001.SZ,平安银行,20140226,150100000,6440094,6551030,6422578,6486804,40793776,453164480,18248,0
000001.SZ,平安银行,20140227,150200000,6510159,6626933,6428417,6562707,55508601,621811200,23551,0
000001.SZ,平安银行,20140228,150200000,6521836,6562707,6352514,6498481,44623752,493549160,20600,0
000001.SZ,平安银行,20140303,150100000,6434256,6469288,6381707,6445933,42743198,470295920,21271,0
000001.SZ,平安银行,20140304,150200000,6416739,6434256,6305804,6410901,52758525,575054320,24818,0
000001.SZ,平安银行,20140305,150200000,6358352,6410901,6206546,6247417,53301669,575251320,25278,0
000001.SZ,平安银行,20140306,150200000,6253256,6334998,6136482,6288288,52738264,564310360,23911,0
000001.SZ,平安银行,20140307,150200000,6276610,6387546,6259094,6305804,48865432,529718080,22147,0
000001.SZ,平安银行,20140310,150100000,6247417,6259094,5984675,6019707,54432074,567573120,27273,0
000001.SZ,平安银行,20140311,150100000,6019707,6066417,5897094,5978836,45078939,462135360,20537,0
000001.SZ,平安银行,20140312,150100000,5996353,6118965,5943804,6043062,51510718,532491200,21032,0
000001.SZ,平安银行,20140313,150200000,6118965,6299965,6054740,6165675,62662521,663461520,27212,0
000001.SZ,平安银行,20140314,150200000,6089772,6148159,5996353,6025546,45039250,466403760,20406,0
000001.SZ,平安银行,20140317,150200000,6078094,6130643,6037223,6113127,37297944,388751080,14576,0
000001.SZ,平安银行,20140318,150200000,6113127,6136482,6031385,6060578,43181485,449377630,16811,0
000001.SZ,平安银行,20140319,150200000,6043062,6043062,5926288,5978836,36302890,370332000,19811,0
000001.SZ,平安银行,20140320,150200000,5967159,6008030,5867901,5897094,45488151,462702980,19489,0
000001.SZ,平安银行,20140321,150200000,5879578,6387546,5856224,6299965,125181194,1316754800,52350,0
000001.SZ,平安银行,20140324,150000000,6288288,6381707,6206546,6299965,84253869,908755210,29254,0
000001.SZ,平安银行,20140325,150200000,6288288,6311643,6165675,6189030,41575437,444839360,18608,0
000001.SZ,平安银行,20140326,150200000,6224062,6276610,6153998,6247417,36020600,383229640,15423,0
000001.SZ,平安银行,20140327,150200000,6212385,6440094,6142320,6288288,80313368,867999440,32178,0
000001.SZ,平安银行,20140328,150200000,6247417,6399223,6229901,6294127,53264990,576611620,19300,0
